йЩ╬щсиw0x7ceуШюМ
╧иф╠╢ЗбК,╧иф╠цШЁф,╫╩рвхуфз,©╙ел╪ш,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,г╟йуел╪ш,╦╢х╗рРвс,Ёи╫╩а©,Ёи╫╩╤Н,╡╗╤╞,╣ьгЬ,ппр╣,иойпхуфз,мкйпхуфз
603609.SH,╨л╥Адар╣,20191021,12.1835,12.5873,12.6661,12.1835,12.1343,3.7332,111024.19,140579.828,0.4530000000000012,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191018,12.2623,12.1343,12.4494,11.9767,12.3214,-1.5185,43408.26,53935.512,-0.18710000000000093,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191017,12.2919,12.3214,12.4494,12.282,12.1638,1.2956,53579.98,67235.821,0.1576000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191016,12.3116,12.1638,12.4297,12.1638,12.3805,-1.7503,31782.59,39488.874,-0.21669999999999945,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191015,12.282,12.3805,12.5282,12.2426,12.3116,0.5596,46478.6,58430.881,0.0688999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191014,12.3608,12.3116,12.4002,12.2328,12.2328,0.6442,59384.72,74237.727,0.07880000000000109,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191011,12.3116,12.2328,12.3805,12.0653,12.4002,-1.35,59854.5,74026.619,-0.16740000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191010,12.2328,12.4002,12.4297,12.154,12.2131,1.532,60966.0,76240.872,0.18709999999999916,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191009,12.1441,12.2131,12.3904,12.0358,12.2131,0.0,41817.36,51702.534,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20191008,11.957,12.2131,12.3017,11.7403,11.8092,3.4202,65035.5,79531.942,0.40390000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190930,12.0161,11.8092,12.0161,11.7206,11.7994,0.0831,42573.53,51171.587,0.009800000000000253,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190927,11.3562,11.7994,12.0752,11.3365,11.7502,0.4187,75308.21,90597.602,0.0492000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190926,12.4593,11.7502,12.5479,11.7305,12.4002,-5.2419,80052.8,97530.115,-0.6500000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190925,12.6366,12.4002,12.6464,12.1244,12.6267,-1.7938,64105.61,80395.414,-0.2264999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190924,12.8828,12.6267,12.8828,12.607,12.8237,-1.5362,60106.06,77540.819,-0.19700000000000095,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190923,13.4738,12.8237,13.4738,12.4101,13.4836,-4.8941,111576.76,145683.901,-0.6598999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190920,13.4147,13.4836,13.4935,13.395,13.4738,0.0727,34612.29,47265.497,0.009799999999998477,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190919,13.4836,13.4738,13.523,13.2275,13.4836,-0.0727,63486.94,86230.736,-0.009799999999998477,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190918,13.6806,13.4836,13.7495,13.3556,13.6806,-1.44,59874.99,81806.417,-0.19700000000000095,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190917,13.7003,13.6806,13.8185,13.5821,13.7003,-0.1438,107197.6,149171.137,-0.019700000000000273,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190916,13.4935,13.7003,13.7692,13.4541,13.5329,1.237,104073.91,144434.71,0.16740000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190912,13.4344,13.5329,13.5821,13.326,13.4639,0.5125,57692.29,78801.685,0.06899999999999906,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190911,13.6117,13.4639,13.6609,13.3359,13.6117,-1.0858,105534.83,144053.084,-0.14780000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190910,13.4935,13.6117,13.8874,13.4344,13.5723,0.2903,157929.09,219976.145,0.039400000000000546,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190909,13.4442,13.5723,13.5821,13.3063,13.4442,0.9528,80688.0,109900.453,0.12809999999999988,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190906,13.6412,13.4442,13.7102,13.2965,13.6806,-1.728,100050.34,136459.55,-0.23639999999999972,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190905,13.5821,13.6806,13.8185,13.4245,13.4836,1.461,100827.48,139646.439,0.19700000000000095,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190904,13.6117,13.4836,13.6117,13.3063,13.6412,-1.1553,79916.92,109074.668,-0.1576000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190903,13.5427,13.6412,13.9662,13.5329,13.6117,0.2167,94695.35,132013.437,0.02949999999999875,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190902,13.4442,13.6117,13.6314,13.3851,13.4442,1.2459,67710.82,92975.406,0.16750000000000043,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190830,13.8382,13.4442,13.8382,13.2965,13.7692,-2.3603,85405.0,117251.795,-0.3249999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190829,13.9662,13.7692,14.0647,13.7003,14.0746,-2.1699,93164.05,130385.206,-0.30540000000000056,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190828,13.6905,14.0746,14.2617,13.5526,13.7003,2.7321,154708.46,219501.017,0.37429999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190827,13.5427,13.7003,13.8382,13.3851,13.4541,1.8299,95444.89,132407.385,0.24619999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190826,13.1881,13.4541,13.5821,13.1487,13.4442,0.0736,75636.82,103176.191,0.00990000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190823,13.592,13.4442,13.6412,13.2078,13.6511,-1.5156,94094.85,127864.652,-0.2068999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190822,13.7495,13.6511,13.8677,13.3851,13.6708,-0.1441,89156.87,123346.177,-0.019700000000000273,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190821,14.1928,13.6708,14.311,13.6215,14.1928,-3.6779,123317.25,173594.701,-0.5220000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190820,14.1534,14.1928,14.3799,14.0056,14.3897,-1.3683,108329.96,155855.554,-0.1968999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190819,14.0056,14.3897,14.4291,13.592,14.0844,2.1676,189031.59,267660.91,0.305299999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190816,13.5723,14.0844,14.2026,13.4738,13.6117,3.4727,157714.57,222725.352,0.4726999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190815,13.4442,13.6117,13.6806,13.2374,13.7102,-0.7184,112129.37,152810.394,-0.09849999999999959,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190814,13.4836,13.7102,13.72,13.2078,13.3556,2.6551,125860.37,172151.098,0.3545999999999996,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190813,13.4344,13.3556,13.5427,13.2965,13.4147,-0.4406,67308.5,91468.258,-0.05909999999999904,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190812,13.2965,13.4147,13.5427,13.1586,13.2669,1.1141,81571.69,110551.178,0.14780000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190809,13.5821,13.2669,13.7791,13.0896,13.4147,-1.1018,123403.19,169120.459,-0.14780000000000015,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190808,13.5624,13.4147,13.7397,13.2374,13.5329,-0.8734,112199.84,153834.09,-0.11819999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190807,14.2322,13.5329,14.2814,13.5132,14.045,-3.6461,145326.87,203925.259,-0.5121000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190806,14.0549,14.045,14.3996,13.7889,14.4685,-2.927,140635.83,201004.697,-0.42350000000000065,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190805,14.3701,14.4685,14.8231,14.2814,14.5572,-0.6093,172130.01,253974.184,-0.08869999999999933,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190802,13.7889,14.5572,14.5867,13.6905,14.1435,2.925,178779.5,258031.755,0.4137000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190801,13.9859,14.1435,14.5079,13.9071,14.0549,0.6304,159301.16,230704.055,0.08859999999999957,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190731,13.72,14.0549,14.4488,13.6905,13.8283,1.6387,191725.16,276057.137,0.22659999999999947,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190730,13.9367,13.8283,14.0844,13.7889,13.9662,-0.9874,131120.01,185399.244,-0.13790000000000013,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190729,14.0844,13.9662,14.2125,13.7102,14.2125,-1.733,147458.82,209308.273,-0.24629999999999974,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190726,14.1829,14.2125,14.3701,13.7594,14.1829,0.2087,191279.66,273137.256,0.029600000000000293,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190725,13.9268,14.1829,14.2322,13.6314,13.7988,2.7836,189890.69,267534.987,0.3841000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190724,13.3162,13.7988,13.9367,13.0798,13.2078,4.4746,248181.16,342519.094,0.5909999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190723,12.7942,13.2078,13.3654,12.676,12.6858,4.1148,177721.71,235357.418,0.5220000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190722,13.0995,12.6858,13.0995,12.5578,13.395,-5.2945,177847.36,230836.945,-0.7091999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190719,13.1684,13.395,13.5427,13.0109,13.1881,1.5688,232599.11,314833.673,0.2068999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190718,13.001,13.1881,13.592,12.8631,13.1093,0.6011,277696.17,375169.673,0.07880000000000109,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190717,13.1192,13.1093,13.5427,12.7351,12.8631,1.914,319864.43,427023.169,0.24619999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190716,12.7745,12.8631,13.2965,12.607,12.1638,5.749,276786.43,361955.153,0.6992999999999991,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190715,11.9176,12.1638,12.3116,11.6221,11.8979,2.2348,76549.5,93561.703,0.26590000000000025,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190712,11.9077,11.8979,12.1244,11.6221,11.9865,-0.7392,80860.53,97053.78,-0.08859999999999957,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190711,12.3017,11.9865,12.4494,11.8388,12.3017,-2.5622,81899.5,101169.443,-0.3152000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190710,12.5381,12.3017,12.7843,12.1638,12.6858,-3.0278,98452.91,124457.467,-0.3841000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190709,12.607,12.6858,12.8927,11.957,12.6858,0.0,170032.0,213862.041,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190708,12.7351,12.6858,13.1389,12.5085,12.6957,-0.078,209353.01,272098.801,-0.00990000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190705,12.1047,12.6957,12.8533,12.1047,12.1441,4.5421,169311.51,214688.721,0.5516000000000005,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190704,12.4691,12.1441,12.5578,12.0456,12.4297,-2.2977,95457.48,119192.287,-0.2856000000000005,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190703,12.2131,12.4297,12.5578,12.1244,12.4101,0.1579,115945.53,145358.901,0.019600000000000506,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190702,11.8289,12.4101,12.7548,11.8092,11.9668,3.7044,179553.67,225615.73,0.4433000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190701,11.8388,11.9668,12.1146,11.6517,11.6615,2.618,89177.9,107644.192,0.305299999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190628,11.7108,11.6615,11.8683,11.6418,11.7698,-0.9202,48376.9,57626.928,-0.10829999999999984,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190627,11.7994,11.7698,11.9373,11.6221,11.7009,0.5888,80367.0,95778.568,0.0688999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190626,11.6911,11.7009,11.9373,11.6221,11.7009,0.0,53966.4,64491.729,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190625,11.9373,11.7009,12.0161,11.5039,12.0752,-3.0997,109032.71,129920.92,-0.37429999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190624,11.9274,12.0752,12.2032,11.7108,11.9373,1.1552,114267.91,139059.867,0.13790000000000013,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190621,12.0555,11.9373,12.1441,11.7895,12.154,-1.783,124855.97,151271.745,-0.21669999999999945,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190620,11.9176,12.154,12.2525,11.7009,12.0259,1.0652,138331.99,167712.592,0.12809999999999988,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190619,12.607,12.0259,12.6563,11.9964,12.3017,-2.242,164829.73,205804.274,-0.27580000000000027,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190618,12.0949,12.3017,12.3904,11.7403,11.888,3.48,148731.27,183495.689,0.4137000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190617,12.0555,11.888,12.2525,11.6615,11.7797,0.9194,109681.59,133071.365,0.10829999999999984,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190614,12.3904,11.7797,12.479,11.6812,12.5085,-5.8264,138793.87,170446.77,-0.7287999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190613,12.7154,12.5085,12.9419,12.282,12.6957,-1.4745,122548.65,156427.041,-0.1872000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190612,12.8186,12.6923,13.1876,12.6244,13.0711,-2.898,172810.15,228913.318,-0.3788,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190611,12.0417,13.0711,13.1099,11.896,11.9252,9.6091,224040.69,290258.33,1.1458999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190610,12.2068,11.9252,12.2845,11.459,12.1582,-1.9164,126801.5,154189.99,-0.23300000000000054,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190606,12.4302,12.1582,12.6729,11.8669,12.4302,-2.1882,150421.15,188609.192,-0.27199999999999847,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190605,12.6244,12.4302,12.9157,12.2165,12.9351,-3.9033,180840.11,233643.477,-0.504900000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190604,12.5273,12.9351,12.9351,11.9446,12.5564,3.016,239257.23,308992.933,0.37870000000000026,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190603,13.4013,12.5564,13.9354,12.1777,13.5275,-7.1787,289285.04,386048.593,-0.9710999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190531,12.9545,13.5275,13.8383,12.4496,12.9545,4.4232,332397.93,449103.745,0.5730000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190530,11.7018,12.9545,12.9545,11.7018,11.7795,9.975,286945.94,361224.288,1.174999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190529,11.2648,11.7795,11.9252,11.2454,11.4493,2.884,194948.87,231916.653,0.3302000000000014,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190528,10.8375,11.4493,11.9349,10.8278,10.8472,5.5507,257867.59,303100.327,0.6020999999999983,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190527,10.4685,10.8472,10.8667,10.4297,10.4297,4.003,106322.45,116977.507,0.4175000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190524,10.7016,10.4297,11.0026,10.2743,10.7016,-2.5407,120982.0,131577.825,-0.2718999999999987,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190523,10.9055,10.7016,10.9444,10.3908,10.9444,-2.2185,118862.0,130994.267,-0.2428000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190522,11.3814,10.9444,11.3814,10.8084,11.2648,-2.8443,118047.16,134388.561,-0.32039999999999935,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190521,10.8764,11.2648,11.3037,10.857,10.8084,4.2226,134696.58,154301.694,0.4563999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190520,11.6727,10.8084,11.6727,10.7987,11.9932,-9.8789,202703.81,228967.464,-1.1847999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190517,11.9058,11.9932,12.4107,11.4688,11.8475,1.2298,257240.01,316546.095,0.14569999999999972,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190516,12.0611,11.8475,12.4302,11.8475,12.1388,-2.3997,164214.43,204291.633,-0.29129999999999967,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190515,12.0417,12.1388,12.2262,11.7504,12.032,0.8876,189626.14,234903.245,0.10679999999999978,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190514,11.896,12.032,12.333,11.459,11.9446,0.7317,215418.07,265704.686,0.08740000000000059,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190513,12.2651,11.9446,12.2845,11.7018,12.5952,-5.1655,217606.85,268051.822,-0.6506000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190510,12.2262,12.5952,12.8963,11.8184,12.1388,3.7598,308491.33,397291.346,0.45640000000000036,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190509,11.7115,12.1388,12.4981,11.5756,12.3719,-1.8841,249630.16,307949.605,-0.2331000000000003,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190508,13.1099,12.3719,13.1099,12.3719,13.7509,-10.0284,302069.25,388151.914,-1.3789999999999996,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190507,13.9451,13.7509,14.5277,13.1196,13.9451,-1.3926,369050.41,525410.16,-0.19420000000000037,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190506,13.9548,13.9451,14.9453,13.4692,13.78,1.1981,447271.55,656746.884,0.1651000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190430,12.1971,13.78,13.78,11.8766,12.5273,9.9998,178124.8,242887.078,1.252699999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190429,13.5372,12.5273,13.6149,12.2942,13.6052,-7.9227,251446.92,338439.501,-1.0778999999999996,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190426,12.7797,13.6052,13.7703,12.0223,13.207,3.0151,272337.94,366498.079,0.3981999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190425,13.1099,13.207,14.5472,12.9643,13.6149,-2.996,320030.18,455609.495,-0.4078999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190424,13.5955,13.6149,14.1296,12.8963,13.4595,1.1546,382816.98,530534.63,0.1554000000000002,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190423,12.2845,13.4595,13.4595,12.2845,12.2359,10.0001,370516.14,504097.298,1.2235999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190422,11.1192,12.2359,12.2359,10.9832,11.1192,10.043,287065.68,351126.407,1.1167000000000016,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190419,11.1968,11.1192,11.3328,10.9444,11.3911,-2.387,102577.32,117590.916,-0.2719000000000005,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190418,10.9832,11.3911,11.6047,10.8861,11.1094,2.5357,198665.01,232417.89,0.28169999999999895,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190417,10.6822,11.1094,11.1192,10.42,10.7016,3.8106,186798.01,208045.96,0.4078000000000017,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190416,10.5851,10.7016,10.9444,10.3714,10.6822,0.1816,114533.9,125255.948,0.019399999999999196,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190415,11.4882,10.6822,11.5562,10.6724,11.2648,-5.1719,157701.57,179742.382,-0.5825999999999993,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190412,10.6336,11.2648,11.3231,10.2937,10.5948,6.3239,236135.04,266678.302,0.6699999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190411,10.2743,10.5948,10.8958,10.2063,10.1966,3.9052,152698.5,167072.93,0.3981999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190410,10.3908,10.1966,10.4491,10.1772,10.4879,-2.7775,87332.92,92485.031,-0.29129999999999967,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190409,10.5365,10.4879,10.5851,10.4005,10.6336,-1.3702,60110.02,64921.316,-0.14569999999999972,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20190408,10.8375,10.6336,10.8861,10.4879,10.6239,0.0913,99675.11,109456.513,0.00969999999999871,аидЧ,кгао,20140808,
