杅擂蚕w0x7ce淕燴
嘖き測鎢,嘖き靡備,蝠眢�梪�,羲攫歎,彶攫歎,郔詢歎,郔腴歎,ヶ彶攫歎,葩�例藦�,傖蝠講,傖蝠塗,疏雄,華⑹,俴珛,奻庈�梪�,豖庈�梪�
000012.SZ,鰍產A,20080619,5.1402,4.6556,5.1402,4.6556,5.1729,-10.0002,59845.22,89285.4028,-0.5173000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080618,4.9143,5.1729,5.2384,4.8619,4.9045,5.4725,49999.36,77445.189,0.26840000000000064,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080617,4.9896,4.9045,5.2188,4.8488,4.9798,-1.5121,82086.37,125989.6992,-0.07530000000000037,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080616,5.0943,4.9798,5.1991,4.7997,5.3301,-6.5721,75643.88,117060.7541,-0.35029999999999983,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080612,5.2548,5.3301,5.4217,5.1926,5.1893,2.7133,48247.45,78298.3413,0.1407999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080611,5.3039,5.1893,5.3661,5.1107,5.3072,-2.2215,33151.23,53123.3251,-0.11789999999999967,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080610,5.3203,5.3072,5.5003,5.1893,5.461,-2.8163,74079.87,120611.4238,-0.15380000000000038,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080606,5.4448,5.4611,5.6006,5.3799,5.4027,1.0809,43756.2,73890.7244,0.058399999999999785,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080605,5.805,5.4027,5.805,5.4027,5.8083,-6.9831,81968.27,140607.4284,-0.40559999999999974,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080604,6.0711,5.8083,6.0971,5.7434,6.123,-5.1396,58892.54,106474.62,-0.3147000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080603,6.1327,6.123,6.2496,6.0354,6.123,0.0,38480.06,73010.9593,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080602,6.1003,6.123,6.2463,5.9316,6.0906,0.532,45381.73,85029.1208,0.032399999999999984,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080530,6.2625,6.0906,6.4021,6.0451,6.2561,-2.6454,80993.72,153567.814,-0.16549999999999976,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080529,6.454,6.2561,6.4864,6.2561,6.5254,-4.127,69144.88,134906.068,-0.2693000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080528,6.5319,6.5254,6.6357,6.2301,6.5319,-0.0995,84578.6,167064.998,-0.00649999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080527,6.4864,6.5319,6.6032,6.3112,6.5059,0.3996,63341.31,125972.736,0.02600000000000069,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080526,6.4086,6.5059,6.8044,6.4086,6.467,0.6015,121321.07,248265.2169,0.038899999999999935,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080523,6.8142,6.467,6.9569,6.454,6.9699,-7.2153,185830.22,379819.9599,-0.5029000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080522,6.9083,6.9699,7.408,6.8109,6.8109,2.3345,381464.69,835653.9416,0.1589999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080521,6.1035,6.8109,6.8109,6.003,6.1912,10.0094,245578.0,495409.6643,0.6196999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080520,6.3112,6.1912,6.5156,6.1847,6.3047,-1.8002,112918.19,222965.3072,-0.11350000000000016,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080519,6.1295,6.3047,6.3469,6.0614,6.1198,3.0213,40195.26,77104.254,0.18490000000000073,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080516,6.3858,6.1198,6.4248,6.0322,6.3047,-2.9327,61451.85,116771.5212,-0.18490000000000073,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080515,6.3566,6.3047,6.5903,6.2982,6.3566,-0.8165,71739.01,142948.1573,-0.051899999999999835,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080514,6.1976,6.3566,6.4118,6.1587,6.1457,3.4317,54890.8,106321.2633,0.21090000000000053,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080513,6.1327,6.1457,6.3372,6.0873,6.3372,-3.0218,72942.92,139426.9498,-0.19150000000000045,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080512,6.1749,6.3372,6.4572,6.1263,6.295,0.6704,76176.23,148070.2788,0.04220000000000024,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080509,6.5805,6.295,6.6714,6.1749,6.5189,-3.4346,84388.38,166295.1589,-0.22390000000000043,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080508,6.1035,6.5189,6.5708,6.0614,6.1652,5.737,134236.09,264494.4147,0.3537000000000008,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080507,6.3923,6.1652,6.4832,6.0711,6.3599,-3.0614,119923.9,228977.0286,-0.1947000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080506,6.4897,6.3599,6.6162,6.3307,6.4897,-2.0001,91034.36,181596.555,-0.12980000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080505,6.3502,6.4897,6.6357,6.1652,6.3209,2.6705,102462.62,201256.7278,0.16880000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080430,6.295,6.3209,6.3891,6.2171,6.1814,2.2568,96578.06,187921.7319,0.13949999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080429,6.0192,6.1814,6.2723,5.9965,6.003,2.9718,74381.74,141567.3287,0.1783999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080428,5.8375,6.003,6.1587,5.7434,5.9965,0.1084,56601.02,104760.4244,0.00649999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080425,6.0614,5.9965,6.2593,5.8375,6.1652,-2.7363,116078.92,217049.8463,-0.1686999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080424,6.162,6.1652,6.2528,5.9673,5.685,8.4468,143447.08,270258.39,0.48019999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080423,5.3799,5.685,5.7271,5.315,5.3962,5.3519,58046.09,99573.8974,0.2887999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080422,5.3475,5.3962,5.5162,5.062,5.4156,-0.3582,29648.01,48233.447,-0.019400000000000084,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080421,5.6687,5.4156,5.6687,5.2339,5.1593,4.9677,64827.82,107971.0411,0.2563000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080418,5.2631,5.1593,5.5454,5.0555,5.2858,-2.3932,53194.19,86717.8229,-0.12650000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080417,5.4773,5.2858,5.6785,5.1496,5.5162,-4.1768,66381.36,110568.8605,-0.23040000000000038,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080416,5.5617,5.5162,5.6817,5.4027,5.5811,-1.1629,53577.77,92174.7476,-0.06489999999999974,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080415,5.195,5.5811,5.5973,4.9646,5.2177,6.9648,73360.11,119121.8545,0.3634000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080414,5.3702,5.2177,5.4513,5.0327,5.4935,-5.0205,43600.7,70642.7388,-0.27580000000000027,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080411,5.5162,5.4935,5.6136,5.4124,5.2242,5.1549,59818.07,101639.5035,0.2693000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080409,5.2599,5.2242,5.5487,5.2242,5.4546,-4.224,54819.01,91042.6974,-0.23040000000000038,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080408,5.3215,5.4546,5.685,5.2891,5.3864,1.2662,61593.94,104058.6391,0.06820000000000004,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080407,5.0457,5.3864,5.4513,4.8413,5.0814,6.0023,70344.47,115248.0592,0.3049999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080403,4.8348,5.0814,5.1268,4.8348,4.7991,5.8824,60832.56,93668.7912,0.2823000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080402,5.2826,4.7991,5.354,4.744,5.2696,-8.9286,103960.9,157569.6067,-0.4704999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080401,5.8569,5.2696,5.8732,5.2696,5.8537,-9.9783,58542.44,97397.8881,-0.5841000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080331,6.0354,5.8537,6.1976,5.7758,6.2625,-6.5277,33131.15,60852.3278,-0.4088000000000003,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080328,5.844,6.2625,6.295,5.7434,5.9705,4.8907,80984.43,150553.8973,0.2919999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080327,6.0192,5.9705,6.2755,5.9381,6.1684,-3.2083,54626.02,102879.5628,-0.19789999999999974,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080326,6.0743,6.1684,6.3761,5.977,6.0192,2.4787,86643.97,166191.4126,0.14920000000000044,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080325,5.4773,6.0192,6.0614,5.354,5.5649,8.1637,84770.06,151840.8032,0.4542999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080324,5.8407,5.5649,5.9543,5.5617,5.7661,-3.4894,54723.68,97798.6052,-0.20120000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080321,5.7693,5.7661,6.1263,5.6201,5.7791,-0.2249,89942.82,161837.1141,-0.0129999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080320,5.3215,5.7791,5.8407,5.0035,5.3215,8.5991,85062.63,142638.4323,0.45759999999999934,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080319,5.1593,5.3215,5.4676,5.1431,5.0295,5.8057,47781.71,78469.7037,0.2920000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080318,5.5844,5.0295,5.672,5.0263,5.5844,-9.9366,56696.77,92308.0943,-0.5549,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080317,6.1652,5.5844,6.2333,5.5714,6.1912,-9.801,25116.11,45780.885,-0.6068000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080314,6.1392,6.1912,6.3307,6.136,6.1587,0.5277,26475.86,50784.6656,0.03250000000000064,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080313,6.3858,6.1587,6.5221,5.9413,6.4248,-4.1418,69031.28,131060.97,-0.26610000000000067,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080312,6.7817,6.4248,6.8531,6.3599,6.6519,-3.4141,50932.82,104032.9705,-0.22710000000000008,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080311,6.587,6.6519,6.8077,6.2301,6.5611,1.3839,58718.88,118915.0882,0.09080000000000066,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080310,6.8434,6.5611,6.8953,6.5481,6.918,-5.159,30945.3,63390.5715,-0.35690000000000044,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080307,7.1062,6.918,7.2522,6.905,7.2295,-4.3087,34478.66,74644.5322,-0.31149999999999967,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080306,7.5215,7.2295,7.5864,7.2133,7.4534,-3.004,49863.63,112657.0627,-0.22390000000000043,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080305,7.3333,7.4534,7.5248,7.1062,7.3755,1.0562,68671.65,155611.2138,0.07790000000000052,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080304,7.5605,7.3755,7.6611,7.0089,7.5443,-2.2375,60811.91,139218.974,-0.16880000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080303,7.3463,7.5443,7.7454,7.2295,7.4145,1.7506,66520.11,155272.8869,0.12979999999999947,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080229,7.4923,7.4145,7.4956,7.2522,7.4696,-0.7377,66705.87,151617.7813,-0.05509999999999948,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080228,7.2749,7.4696,7.4988,7.1484,7.2684,2.7681,88559.58,201873.5323,0.20120000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080227,6.9797,7.2684,7.2944,6.8985,6.9764,4.1855,71987.46,158585.7552,0.2919999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080226,6.6519,6.9764,7.1386,6.6519,6.7168,3.8649,103944.65,221553.9911,0.25959999999999983,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080225,6.6357,6.7168,6.8401,6.4086,6.6195,1.4699,49882.51,102070.3739,0.09729999999999972,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080222,6.8142,6.6195,6.8791,6.3923,6.8401,-3.2251,41881.37,85351.9243,-0.22059999999999924,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080221,6.746,6.8401,6.8628,6.6454,6.7752,0.9579,38598.34,80875.4181,0.06489999999999974,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080220,6.8401,6.7752,7.051,6.7752,6.8142,-0.5723,70209.89,150088.5931,-0.0389999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080219,6.4897,6.8142,6.8466,6.4897,6.4767,5.211,41252.4,85186.083,0.33749999999999947,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080218,6.3145,6.4767,6.5935,6.3145,6.2853,3.0452,37952.09,76143.6261,0.1913999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080215,6.3826,6.2853,6.3826,6.1976,6.4248,-2.1713,14806.38,28547.7945,-0.13949999999999996,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080214,6.3534,6.4248,6.467,6.269,6.2009,3.6108,30446.67,59868.0861,0.22390000000000043,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080213,6.2301,6.2009,6.3209,6.0614,6.3339,-2.0998,41189.05,78315.2519,-0.133,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080205,6.3794,6.3339,6.4832,6.2333,6.3794,-0.7132,22107.03,43456.3635,-0.04550000000000054,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080204,6.003,6.3794,6.4183,5.9997,5.8472,9.1018,76228.55,148290.3725,0.5322000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080201,5.9835,5.8472,6.0938,5.5811,5.9186,-1.2064,69110.06,124256.8105,-0.07139999999999969,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080131,6.1392,5.9186,6.2853,5.844,6.1327,-3.4911,52312.48,97522.7922,-0.21410000000000018,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080130,6.3794,6.1327,6.5481,5.9413,6.2625,-2.0727,71661.05,137576.1585,-0.12980000000000036,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080129,6.6714,6.2625,6.7947,6.1003,6.613,-5.3002,56437.53,111279.6464,-0.35050000000000026,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080128,7.1386,6.613,7.1614,6.4994,7.2198,-8.4047,133499.19,270819.929,-0.6067999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080125,7.1419,7.2198,7.3982,7.0089,7.0932,1.7848,46993.06,104793.4415,0.12659999999999982,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080124,7.0153,7.0932,7.2652,6.7817,6.9115,2.629,75888.52,163900.4882,0.1817000000000002,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080123,6.6649,6.9115,7.1386,6.6032,6.587,4.9264,95929.01,203168.5181,0.32450000000000045,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080122,6.9602,6.587,7.0738,6.5708,7.3009,-9.7782,127664.38,265670.1306,-0.7139000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080121,7.9012,7.3009,7.9888,7.1289,7.9012,-7.5976,87045.1,203396.2998,-0.6002999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080118,7.9499,7.9012,8.1445,7.7714,8.0634,-2.0116,107954.46,262557.3715,-0.16219999999999946,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080117,7.7487,8.0634,8.1445,7.6416,7.7876,3.5415,124479.22,303656.8243,0.2757999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080116,7.7195,7.7876,7.9693,7.6286,7.7811,0.0835,72191.64,174751.0109,0.00649999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080115,7.9174,7.7811,7.9336,7.6546,7.885,-1.3177,54508.79,130626.924,-0.10389999999999944,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080114,7.6351,7.885,8.0407,7.6319,7.6254,3.4044,65478.15,158559.7278,0.25959999999999983,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080111,7.6838,7.6254,7.8168,7.4631,7.7422,-1.5086,51005.61,119496.0634,-0.11680000000000046,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080110,7.8558,7.7422,8.0797,7.7065,7.846,-1.323,81352.12,198533.5937,-0.10379999999999967,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080109,7.6513,7.846,7.9239,7.4631,7.7,1.8961,64870.64,154462.1503,0.1459999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080108,7.9369,7.7,8.3003,7.6189,7.9369,-2.9848,84032.0,205014.5905,-0.23689999999999944,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080107,7.8071,7.9369,7.9985,7.7097,7.9401,-0.0403,90044.7,217866.1548,-0.0032000000000005357,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080104,7.5021,7.9401,7.9401,7.4015,7.4956,5.9301,174588.34,415474.4192,0.44450000000000056,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080103,7.0413,7.4956,7.5443,6.931,7.0575,6.2076,128543.49,293198.4149,0.4380999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20080102,6.9504,7.0575,7.1062,6.8466,6.9115,2.1124,46400.52,100312.9755,0.1459999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071228,7.103,6.9115,7.1679,6.8174,7.1062,-2.7399,71455.0,153686.404,-0.1947000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071227,7.1062,7.1062,7.2327,7.0251,7.1062,0.0,109636.71,240974.9894,0.0,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071226,7.1971,7.1062,7.236,7.0089,7.1776,-0.9948,44837.24,98047.1771,-0.07139999999999969,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071225,7.0738,7.1776,7.223,6.9472,7.0997,1.0972,50786.4,111447.3217,0.07789999999999964,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071224,6.8401,7.0997,7.2684,6.8401,6.8466,3.6967,78633.91,170812.0781,0.25310000000000077,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071221,6.8434,6.8466,6.9926,6.7915,6.8336,0.1902,44887.03,95221.4379,0.0129999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071220,6.7493,6.8336,6.9245,6.6552,6.6422,2.8816,52599.22,110783.9064,0.1913999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071219,6.4443,6.6422,6.6844,6.4248,6.4215,3.4369,60897.01,123248.1834,0.2206999999999999,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071218,6.4572,6.4215,6.587,6.1263,6.428,-0.1011,44792.55,88204.9199,-0.00649999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071217,6.5027,6.428,6.5805,6.2625,6.4443,-0.2529,45909.9,90732.0581,-0.016300000000000203,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071214,6.2301,6.4443,6.4864,6.1749,6.3274,1.8475,25833.06,50920.3876,0.11690000000000023,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071213,6.8823,6.3274,6.8823,6.3274,6.8953,-8.236,64967.39,131475.3466,-0.5678999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071212,6.9407,6.8953,6.944,6.7817,6.9277,-0.4677,97457.79,205707.9734,-0.032399999999999984,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071211,6.8791,6.9277,7.0705,6.7687,6.9764,-0.6981,88287.28,188558.713,-0.04870000000000019,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071210,6.4735,6.9764,6.9926,6.441,6.6649,4.6737,84465.49,175902.8411,0.31149999999999967,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071207,6.7817,6.6649,6.7947,6.5546,6.7168,-0.7727,67103.97,137140.4995,-0.051899999999999835,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071206,6.6844,6.7168,6.7752,6.4897,6.4897,3.4994,99741.59,203623.4012,0.22710000000000008,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071205,6.441,6.4897,6.587,6.2625,6.3274,2.565,78467.35,155800.1514,0.1623000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071204,6.3112,6.3274,6.3566,6.1684,6.2917,0.5674,65651.85,126610.4071,0.03570000000000029,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071203,6.0776,6.2917,6.4507,6.0743,6.0549,3.9109,90555.21,174670.3138,0.23679999999999968,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071130,5.9575,6.0549,6.1944,5.8569,5.9575,1.6349,64008.35,119206.7709,0.09740000000000038,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071129,5.8732,5.9575,6.003,5.7693,5.8083,2.5687,42415.51,77017.1765,0.14919999999999956,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071128,5.8797,5.8083,5.9705,5.7109,5.8375,-0.5002,31377.65,56520.8104,-0.029200000000000337,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071127,5.6785,5.8375,5.9381,5.6785,5.7596,1.3525,41710.52,74550.3023,0.07790000000000052,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071126,5.9316,5.7596,6.1263,5.7434,5.8083,-0.8385,19422.49,35608.3824,-0.04870000000000019,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071123,5.7044,5.8083,5.8375,5.5746,5.7044,1.8214,23021.68,40609.2665,0.10390000000000033,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071122,6.003,5.7044,6.0354,5.6979,6.1035,-6.5389,20210.13,36507.7788,-0.3991000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071121,6.2041,6.1035,6.4183,6.0354,6.1879,-1.364,20835.46,40121.5373,-0.08439999999999959,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071120,5.9705,6.1879,6.3437,5.9413,6.0614,2.087,32499.6,62253.0825,0.12650000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071119,5.8375,6.0614,6.1165,5.7596,5.7758,4.9448,23757.38,43961.8649,0.28559999999999963,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071115,5.8407,5.7758,5.9997,5.7369,5.8829,-1.8205,49638.6,90036.6536,-0.10709999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071114,5.646,5.8829,5.8991,5.5097,5.5162,6.6477,55838.47,97568.0084,0.3666999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071113,5.5487,5.5162,5.7044,5.4708,5.4676,0.8889,44175.04,76322.0289,0.04860000000000042,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071112,5.7596,5.4676,5.7596,5.3864,5.8018,-5.7603,42417.05,71739.0111,-0.33420000000000005,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071109,5.844,5.8018,6.162,5.7304,5.9348,-2.241,36384.49,65674.2916,-0.133,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071108,6.3826,5.9348,6.3826,5.8732,6.3794,-6.9693,34210.81,64231.3586,-0.44460000000000033,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071107,6.4897,6.3794,6.6097,6.2723,6.4735,-1.4536,22097.76,43422.1792,-0.09409999999999918,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071106,6.2496,6.4735,6.587,6.2236,6.2139,4.1777,16992.76,33608.9343,0.25959999999999983,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071105,6.282,6.2139,6.4507,6.1263,6.295,-1.2883,29352.14,56602.5572,-0.08110000000000017,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071102,6.5578,6.295,6.5578,6.2301,6.733,-6.5053,48742.04,95535.3476,-0.4379999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071101,7.2814,6.733,7.2847,6.7168,7.1743,-6.1511,61039.68,128951.3995,-0.4413,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071031,6.6844,7.1743,7.1743,6.6227,6.5221,9.9998,65803.36,142983.3953,0.6521999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071030,6.6065,6.5221,6.6844,6.3339,6.4248,1.5144,38639.52,77696.9788,0.09729999999999972,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071029,6.7525,6.4248,6.944,6.1684,6.6844,-3.8837,42294.64,84588.7051,-0.25959999999999983,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071026,6.613,6.6844,6.9829,6.4897,6.7136,-0.4349,38186.68,79365.549,-0.02919999999999945,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071025,7.4566,6.7136,7.4566,6.7136,7.4599,-10.0042,44919.11,94982.7379,-0.7463000000000006,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071024,7.7779,7.4599,7.7876,7.4015,7.6903,-2.996,35823.19,83274.378,-0.2303999999999995,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071023,7.3431,7.6903,7.7162,7.3333,7.3009,5.3336,32826.89,75418.999,0.3893999999999993,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071022,7.6903,7.3009,7.7552,7.2847,7.7779,-6.1328,36520.0,84665.8281,-0.4769999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071019,7.8525,7.7779,7.9661,7.528,7.7422,0.4611,55680.42,133369.4785,0.0356999999999994,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071018,8.2094,7.7422,8.2094,7.6254,8.2743,-6.4308,94537.68,227041.0629,-0.5320999999999998,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071017,8.469,8.2743,8.641,7.7909,8.6475,-4.3157,110961.34,281576.5969,-0.37320000000000064,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071016,8.654,8.6475,8.9233,8.4041,8.3198,3.9388,97785.73,259558.1058,0.3277000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071015,8.5988,8.3198,8.9071,8.2094,8.469,-1.7617,120761.75,321411.8459,-0.14919999999999867,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071012,8.1121,8.469,8.5988,7.9499,7.9304,6.7916,220289.35,564038.5221,0.5385999999999997,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071011,7.4631,7.9304,8.0797,7.4631,7.382,7.4289,150047.85,358292.2924,0.5484,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071009,7.9499,7.382,7.9661,7.3268,7.9499,-7.1435,85852.94,198691.8836,-0.5679000000000007,旮詀,產薛,19920228,
000012.SZ,鰍產A,20071008,8.2743,7.9499,8.2743,7.7876,7.7876,2.0841,63730.43,156330.8531,0.1623000000000001,旮詀,產薛,19920228,
000012.SZ,鰍產A,20070928,7.6384,7.7876,7.8525,7.5864,7.4631,4.3481,85507.77,204453.1899,0.32450000000000045,旮詀,產薛,19920228,
